Country,Year,ODS_SL.EMP.WORK.FE.ZS,CRP_VA.EST,CRP_CC.EST,ODS_SL.EMP.WORK.MA.ZS,CRP_GE.EST,GDE_SL.GDP.PCAP.EM.KD,CRP_RQ.EST,ODS_SL.EMP.WORK.ZS,ODS_SL.SRV.EMPL.MA.ZS,ODS_SL.SRV.EMPL.ZS,CRP_PV.EST,CRP_RL.EST,ODS_NV.SRV.EMPL.KD,ODS_NV.IND.EMPL.KD
CHL,2011,0.7315660628217345,0.7333108930194887,0.8101166585410712,0.6687267398728396,0.711638973756611,0.32244497317544585,0.8183015830900691,0.6810314265514082,0.5804110231996781,0.6082176666761909,0.6841063984157734,0.7793302708214281,0.15718629936560932,0.29586298950628537
CHL,2010,0.7261078381875237,0.7426204408454596,0.8003939864314701,0.6625023112898399,0.7131995930941611,0.3177206816485058,0.8106135366058066,0.6745800063522734,0.5770764430930103,0.599708059479731,0.739019868993146,0.7675466489667863,0.15772743529455652,0.3027818429090111
CHL,2009,0.7215861711447731,0.7088934455920832,0.7669174375375463,0.6574066634203735,0.7070223302925228,0.3162747057217811,0.8143199648814852,0.6692198260365333,0.5677310960349377,0.5874875498932334,0.7203921671515855,0.7578130854283307,0.15985604048667698,0.30308447544611555
CHL,2008,0.7222127975731484,0.7074424664032208,0.7660142964522311,0.6414288337320206,0.6833344370889451,0.31688147453230353,0.8370789239018546,0.6594341660045153,0.5611998752688101,0.5760160153313768,0.6791144128153118,0.76286761171966,0.1575125186164734,0.3119033463825007
CHL,2007,0.713378203681728,0.7465759163084176,0.7735673549136943,0.6213652244540758,0.7224627169885891,0.31307654521586326,0.8319569079159039,0.6429867507714759,0.5543998442475817,0.5651595897263754,0.6729369318148228,0.7581539777706189,0.15124417489990713,0.32452360117964446
CHL,2006,0.724098358704128,0.7369236882461442,0.7923120902369388,0.5914073585014645,0.6442664675439139,0.3056642085320343,0.8132576869353904,0.6285927994118752,0.5473978521030615,0.5560888699701513,0.7229126485950684,0.7538360204488004,0.14414926808446624,0.3282359580199677
CHL,2005,0.688151349221939,0.8269375971223022,0.7934147802224092,0.5659617111644414,0.7126871235446198,0.2989219042088165,0.7794825309134289,0.5973603191837563,0.5395159153443597,0.5446740316252398,0.7783888137751656,0.7628221618767839,0.14100136784824646,0.3265923870315863
CHL,2004,0.7055000538422537,0.7981420420811508,0.7626420857779161,0.5581141359293353,0.7007984963666485,0.2898279976974509,0.7963108505880184,0.5986013738863387,0.5323355915279733,0.5323032320668403,0.7418585622459858,0.7489904078606666,0.13324802518847775,0.3259606336892079
CHL,2003,0.705980846227065,0.7256922311807039,0.724058543536995,0.5647080481935798,0.6953002959624888,0.2733054585832199,0.7858406974764015,0.6022350869746961,0.5286164774425581,0.5241799240945647,0.7588537743648479,0.7525681291107421,0.1313134508958276,0.3239804212941683
CHL,2002,0.7278752980939843,0.7389976899206409,0.8108320181447617,0.5741815129727494,0.6884673311986756,0.26815033470747707,0.781310758990527,0.6171167966026128,0.5140447804359451,0.5134776132062587,0.83798498145206,0.777435305000858,0.12271374591440143,0.3317372254275522
CHL,2000,0.6999101997791115,0.6540620295134876,0.8278085248085697,0.5861326159218747,0.665565194688452,0.251159701563164,0.8074495750400422,0.6134640048003295,0.46779871261901557,0.46558618376188843,0.6920660399784393,0.7785798113131448,0.11703266942751415,0.2782430272964905
CHL,1998,0.7331665846857481,0.5385014672912166,0.7603196945748291,0.5894947560746182,0.6944178779807344,0.2312167771005342,0.7987160886491717,0.6273323532295649,0.4352298559936406,0.4196941959047782,0.5827033307005482,0.7278315242851269,0.11167452044422682,0.24422549519835382
CHL,1996,0.7172840668596331,0.582921265284485,0.8038674963481234,0.6590743417301324,0.7699578138241435,0.2084060588114421,0.8492865747962522,0.6694897429237128,0.6981240639101934,0.7087411842444813,0.7382580289233395,0.7328455272446627,0.15772743529455652,0.2991282230253245
COL,2021,0.40984696354040695,0.3137998025504247,0.2979174254718,0.2677714390082476,0.33512572458061773,0.18354729564646802,0.4429371172214083,0.2991872311484713,0.5438788814908285,0.55298227725755,0.34378952870659985,0.24076198606256607,0.05137130200909012,0.11190694282498678
COL,2020,0.40606961830441823,0.33468332813169327,0.3294829621701688,0.26286989108137376,0.3525042195956169,0.17020368232090435,0.45006670808487137,0.29597152955456985,0.5599630653497724,0.5557981893658145,0.4050772759950458,0.2336986193137825,0.05751855259359887,0.11827470580802169
COL,2019,0.38859307215240774,0.36100843411010025,0.3207958477520115,0.2662315471943603,0.3600631085997065,0.1608968781345712,0.4780266385011311,0.28936591581501836,0.553146473516434,0.5543564855635007,0.3377649836980233,0.26527848141073596,0.05445777756015244,0.12115291239697286
COL,2018,0.35164335215918263,0.34708108885521805,0.30499814638297346,0.24162393402344493,0.3060262744624285,0.15358478768622422,0.4498311200645801,0.25747459442485576,0.5024126275788415,0.4990742992673814,0.3794868275966355,0.2675630490629012,0.05137130200909012,0.10870140828359515
COL,2017,0.41280531128127795,0.3215536161827162,0.28011859999938976,0.2999358808668442,0.3056184916713499,0.1513341705742967,0.4597002572426063,0.31991687936044394,0.5558822388925422,0.5570826286616025,0.38613831070383237,0.2729459476908974,0.064627766098466,0.112518400603917
COL,2016,0.4053867145456878,0.32556177069086295,0.29274615052934766,0.2556351101787429,0.3383218434651674,0.15226608686128038,0.4844265568980661,0.2913899797030633,0.550138666507252,0.538937589389348,0.3600889966669493,0.3042171990576802,0.061153651816971306,0.11212778527030257
COL,2015,0.40094648729349874,0.2750650913198535,0.3015865894388111,0.2661332871236712,0.32047438782837484,0.14897793834565795,0.5052482832155352,0.2953650766643714,0.5614222344655543,0.5677293682579029,0.31522493728817,0.3101048891251635,0.055682676787741935,0.1245808589961544
COL,2014,0.3974010154811361,0.25483290113690454,0.28909056881513373,0.27123555020315143,0.30730457507761266,0.1477303587429235,0.5163699618625632,0.29650448248128375,0.5567456226946137,0.5584743857966076,0.30508387837833384,0.30848250197717897,0.05505867774596171,0.1198695565597507
COL,2013,0.3700104600076516,0.23856786860704374,0.2768910291300287,0.25924007694295975,0.3665811859733617,0.14291360618732143,0.4846687030818056,0.2764111562936064,0.552687415883192,0.5493390953488627,0.2621841866000728,0.2662319928148498,0.05196583989656907,0.12073972448789434
COL,2012,0.3513672415071286,0.24597174263979021,0.2821058849556169,0.251861697579059,0.3494124507595298,0.1358747059334325,0.4806587384312099,0.26321619263621066,0.5169415088273167,0.5080597497132004,0.23561916588257323,0.285506439598214,0.05152451005616803,0.1080157764797776
COL,2011,0.3641451717026761,0.24780354323808174,0.3112386984717996,0.23548969818184984,0.3339421759874868,0.13531009241765596,0.4664147777861164,0.2598092347543482,0.5046006743885829,0.5011333618764287,0.26395365415245825,0.3192381359889668,0.04905513157253294,0.10875911484129054
COL,2010,0.380330180179449,0.21669207582075875,0.2818181549987129,0.245955444463053,0.31089245857013714,0.129073196594823,0.42933042759117274,0.2731568281231503,0.5032119897048296,0.5030086117503809,0.2028781778114066,0.3024514245080884,0.04872582800359372,0.11190694282498678
COL,2009,0.41649215282974866,0.20931691376624376,0.30582068893826814,0.27063953591558865,0.2553908228904263,0.1290509578465298,0.4084244884930609,0.30372515017059026,0.5108994379018017,0.5077233971563248,0.13149199879081327,0.27249992249079324,0.052357533636001694,0.12006633005526135
COL,2008,0.46608803830754597,0.20231669223919604,0.32680605676655683,0.3624888227152759,0.3417315679567232,0.13851362628740252,0.4642289310688604,0.3802298547155935,0.49814943022727887,0.4804534167457677,0.1263848679141327,0.2683180461471845,0.05216388917757052,0.11944894104367604
COL,2007,0.43686535811051036,0.20257409809160443,0.3219072224238332,0.3156587829497963,0.3340067377354254,0.13656172854070692,0.4678275832452257,0.3394250207324631,0.47261003245919164,0.47107199272128564,0.13773635414953211,0.2522397104722766,0.04765433492774308,0.1138547965541511
COL,2006,0.43454283597701504,0.19939835801435962,0.35083201781328577,0.30124504706318556,0.2896344133054752,0.12380434548498344,0.4138633807545763,0.3298995818477609,0.45696814346025644,0.4478812151259206,0.11396938887158099,0.22880862182408043,0.04365596951664716,0.10696838383965998
COL,2005,0.4136569117490292,0.1352487084013274,0.3591039370997997,0.2790979693241417,0.28770115946001606,0.1124816233334503,0.3767057446639223,0.3074320504566302,0.47924788869841706,0.4612363240062806,0.07693022044896541,0.1900629641454073,0.04271767008972556,0.10651926225712384
COL,2004,0.41472509876942043,0.1368488571343524,0.3604269429930554,0.2970008251264392,0.2819779651196508,0.10931358890319717,0.35547234115342236,0.3185737066234883,0.4679829011634576,0.45209023427911765,0.02534652060887854,0.17076119004209078,0.03933200714330153,0.09980716121401637
COL,2003,0.4235676743014442,0.08954227682119927,0.3427269016844443,0.2918441882475792,0.2801049561147645,0.10013365421340104,0.3433170516838565,0.31940660195437964,0.46856111585944143,0.4577753799377736,0.0,0.1571149024997146,0.040663173039775416,0.1005345441176344
COL,2002,0.4220542740738456,0.09506064373135878,0.32603080763207537,0.2979043660063397,0.19655535781130093,0.10219512753768134,0.37461451255266814,0.3220721485024539,0.5262850382352798,0.4981014641798025,0.10141283794507962,0.15402146099353284,0.046822207872967106,0.11017056845908935
COL,2000,0.42683865884628236,0.0857312355639184,0.28656484987889785,0.31095375516430085,0.22319600629399028,0.11443028124368593,0.4094044732311486,0.33225549025179363,0.5273853224349725,0.5045187109890092,0.18551881109817384,0.09934459622666961,0.04734292923293039,0.10757758898659088
COL,1998,0.4258406832067906,0.12596873410438747,0.25390941819098334,0.31266257685341237,0.2474612466663181,0.11151729608629488,0.3306898906109177,0.3327427793714064,0.5068369899067908,0.4935857904881297,0.14078506950305772,0.1807913258437763,0.044869927796951,0.10382704259364811
COL,1996,0.40407474928178766,0.05455191623449121,0.2570924717558747,0.2747893700997025,0.20575006632828716,0.10601040806405926,0.3496916972133155,0.30054776238744146,0.5362948373889819,0.5394894775646094,0.1761111933605974,0.15316239599273807,0.05137130200909012,0.11190694282498678
CRI,2021,0.7538969345629932,0.736401345949123,0.5303550836772839,0.6626513955350236,0.42016037762443187,0.3225913105354002,0.5146501331813043,0.6861989431330782,0.6125054731464411,0.592359374820715,0.7827195591568489,0.5185905507368967,0.14291790775753554,0.1958567722250762
CRI,2020,0.7864842144793998,0.7534055763039675,0.5835151758595943,0.6873048311362768,0.41155650280956074,0.3101706471663164,0.5264232741307623,0.7151056968570633,0.6151093579090398,0.5908020287346326,0.7552599155039088,0.5416692734577768,0.20048521097110306,0.22372347416930877
CRI,2019,0.785862999332789,0.742069967319272,0.5739432095763313,0.6834420325281171,0.4589807976847418,0.28390283916410003,0.5467563992047674,0.7137134198891839,0.6273302274405386,0.630450458193177,0.678710478140849,0.5512880733648622,0.1647957049211242,0.22202556425117195
CRI,2018,0.8242119415083734,0.752668956749536,0.5389888055055868,0.7166360269500428,0.4605395171150944,0.2843568352859856,0.5259968399408124,0.748679541879419,0.6378699725817578,0.6429852718077387,0.6842727049546267,0.5321049522437719,0.1619643649232266,0.22617524364296684
CRI,2017,0.748519067462991,0.7538027831332884,0.5197704398733967,0.6517130651043155,0.4196547496126345,0.28894007645189335,0.513049453502639,0.6786716085748499,0.5894132383092784,0.5769982997884465,0.7190430321142511,0.5197818866855776,0.19908746256421092,0.20653417422438372
CRI,2016,0.7579384856311532,0.7521798001130633,0.5881951942260486,0.6859072470109738,0.4390425725589536,0.2936586067211921,0.5412451751880576,0.7023228021438844,0.5689553843643314,0.5478769179126524,0.7315099030703816,0.520765346091293,0.2025067051399906,0.20431934475145003
CRI,2015,0.808674798740903,0.7665830915587756,0.5906449884520186,0.6939474700694015,0.44618700043437737,0.2550758185586586,0.5830698354797075,0.7287269603026697,0.5993578040201574,0.588568377774993,0.7366906836767886,0.5398964610352049,0.19576734411024588,0.2253322676346969
CRI,2014,0.7843470287463522,0.7609189630165204,0.601313098058329,0.6869476097955449,0.4638562777669568,0.24112175573579717,0.580632890595272,0.7150828649535128,0.5885441995957545,0.5949154292679819,0.7143055914546124,0.568061454558695,0.18286974721879892,0.20415732751736235
CRI,2013,0.7793208949610687,0.7352699701987656,0.5601271663486035,0.6583673209916103,0.49314146604177045,0.2367043617697111,0.6081693723216088,0.696498633760785,0.6433344346946589,0.6625299426895739,0.7386119772134159,0.5619795469780426,0.15080276930688225,0.2410788822043068
CRI,2012,0.8049414201692543,0.7394398250288592,0.5582366228317613,0.7122740220057381,0.49875902367007385,0.23398486114725592,0.6070652522087188,0.7396404538169236,0.6304606248515585,0.6480856814829029,0.7290549409108311,0.5511246095045436,0.15153450592952553,0.23001099707168687
CRI,2011,0.7859048014844229,0.724725405251799,0.5644707525618824,0.6759324783900449,0.4387770722269098,0.24524692791227629,0.5623963724358979,0.7073175156199151,0.6506793568265283,0.6452540204254869,0.6975832105717699,0.5245101520021284,0.15000923371413952,0.20662994069550797
CRI,2010,0.7277934524572902,0.7187409585029627,0.5842738428782452,0.6515339703941921,0.44365420887845586,0.23641264871410028,0.5592944153245526,0.6680902723423859,0.6482449174463711,0.6480157111516734,0.7419058456896162,0.5532528993351173,0.14291790775753554,0.1958567722250762
CRI,2009,0.7360800187879704,0.7041555543631413,0.5984768684373435,0.6506931933361277,0.4506276544651697,0.21583697038502436,0.5387308512015586,0.6710249538631345,0.6057955167862007,0.5985808846904691,0.7166376022450404,0.566629228886557,0.14036422487435857,0.1858194997444269
CRI,2008,0.7460515229781964,0.6874209957913936,0.5366743283058054,0.649646860727886,0.4347489601143407,0.21198247163818704,0.5532809588403519,0.6737446088949656,0.5778303639662579,0.5654297966968153,0.6616651210650761,0.5277511295508319,0.13460343349584392,0.17946555093446523
CRI,2007,0.7137385950472704,0.6739677332248646,0.5266379467624744,0.6127462511927546,0.4161891691363279,0.20147335670851899,0.5181112716907641,0.6370032282122259,0.5648272990042509,0.5590861199786443,0.7156005955984008,0.4968821759680861,0.1306919671657039,0.17999202076893206
CRI,2006,0.705378976412764,0.6655628775602791,0.5048201169422847,0.6361147225855209,0.3595005851526991,0.19285595898718058,0.4974898584235236,0.6482133800897356,0.5357281344770257,0.5348734605683436,0.7526715217729439,0.5078723517271104,0.12714665493891406,0.1737393521973817
CRI,2005,0.6714896068216784,0.6232642559343483,0.5010777132252918,0.5931991123356241,0.3968147672093317,0.18052013874663309,0.5617585142576459,0.606863708079413,0.5436254202810976,0.5333446875757215,0.7459426408581707,0.5412908118382799,0.12998988158387012,0.17515917308118023
CRI,2004,0.6774949120423207,0.6893542136828757,0.47875635390879134,0.6061326546450553,0.41644611520640457,0.18607880604830018,0.5473614665657781,0.6178538292151721,0.5336554074686838,0.5210062858555763,0.727404056775306,0.5430431681274142,0.12541856170076873,0.1653162946868249
CRI,2003,0.6644953898585005,0.6863609947386424,0.5431634381068917,0.5856190497396028,0.41617250985153387,0.17611345637307227,0.57055089765359,0.5995626595789765,0.5107956298844297,0.49866842634925185,0.7187408217141713,0.5504892006987643,0.12576496646001561,0.16190419146588123
CRI,2002,0.7518221138522861,0.7491184484549843,0.523150075623066,0.5960381668575396,0.44605107751692535,0.17266202741653133,0.5154671213611812,0.6380489606714207,0.5336206701554776,0.494813083596997,0.8331232343489998,0.5592301278155519,0.12595924139407166,0.16580287459541054
CRI,2000,0.740503335784644,0.742214707854119,0.5937882814013394,0.6067736846300273,0.43212193128954757,0.1736619927786679,0.5931515393563337,0.6408477454511732,0.5049290631750549,0.46197697458637077,0.7847154250269819,0.5536627257911706,0.11960790107416885,0.15497940270341648
CRI,1998,0.7665606867133012,0.7627593886956267,0.6097575964818929,0.6041603539815013,0.44690452893326604,0.1656776136943787,0.6613583000748932,0.6452173964717828,0.5062535242216014,0.4453532838021383,0.7932254934452597,0.583471562714875,0.1288919576011717,0.14797147710022487
CRI,1996,0.7494484551061126,0.7347903608215599,0.59310255580375,0.654112934219965,0.4968847137435098,0.16892294089606527,0.5489258324468369,0.6791734413042584,0.5797098141796097,0.5499528543957904,0.7567833649925773,0.5788617003508527,0.14291790775753554,0.1958567722250762
DOM,2021,0.6742374557018948,0.39991614494128214,0.23546471889261328,0.30808872384208813,0.34916478750265684,0.26649259606488496,0.4052931348205562,0.43998876545238996,0.6900625837128856,0.7211119838028806,0.6441391955385181,0.3509454391490126,0.06878971829716173,0.14807919231155822
DOM,2020,0.656600465045555,0.37522387557153947,0.19065982534366455,0.26627188384078443,0.2613871359099271,0.24147903781421995,0.3886871976356936,0.4077544963602661,0.6791130594525074,0.712197403628243,0.6145460666878185,0.3329570015964484,0.08245126296004636,0.18220098330104054
DOM,2019,0.6645251519082076,0.3502299676929931,0.1662975398736487,0.24733624854344363,0.23946436880347158,0.245528868731713,0.3759753975240711,0.39427819986391555,0.7047948398125152,0.711126025115974,0.5738898389938373,0.28695847317864703,0.07579442470200064,0.1863003284411124
DOM,2018,0.6281269768088698,0.3269614269793188,0.1685369790630108,0.22046978317277738,0.22771308713356264,0.23860689246823555,0.3730160471574951,0.36110907378942825,0.6668889585430363,0.6849647707256734,0.5776047030502428,0.27308652920367205,0.06973369883872814,0.15883901840703882
DOM,2017,0.6703618957018732,0.3415791424651723,0.1806631546944172,0.31035015758721024,0.22939871662111078,0.22863973520720698,0.3699671944585073,0.44211541652351116,0.7188220496307343,0.7446161654863579,0.6114337529402583,0.2531626534307235,0.08401578770224306,0.20612725253584605
DOM,2016,0.6567971651377091,0.35129598683764746,0.17429340132227303,0.28324877158776973,0.25844689381270813,0.22356460206472195,0.3788478239959479,0.4171216757491249,0.6845381391463667,0.7139950336813775,0.6330038905048064,0.2640856545442263,0.08477876242049665,0.18888011721827824
DOM,2015,0.6473394621510603,0.33945348603366127,0.15664628439284914,0.3003234353656872,0.22582901561484128,0.21187724609863032,0.3859330823294134,0.42168852560793463,0.7122379150503045,0.7360980088603588,0.629693260191996,0.22194254702771474,0.07981713465187941,0.18723642467109664
DOM,2014,0.6371440661778116,0.354313131366764,0.16546336249045482,0.27447829388247963,0.20647482009001938,0.20604516052483934,0.39177081944089687,0.40098780823265273,0.7112697134252443,0.7328467508005526,0.6099490780377193,0.2674567123583896,0.07547689218064854,0.1855778247755475
DOM,2013,0.6441436944227544,0.32278827591967263,0.14604493416941403,0.26298848082186077,0.19640129686355084,0.19425822107362817,0.3752610630074741,0.39449635401085387,0.7164170965745777,0.7307066935958697,0.6248217608786871,0.2205043576842621,0.07040708636714549,0.18196276893694302
DOM,2012,0.6404222206709882,0.3267381576842694,0.1500354646791149,0.23660524847535538,0.18070032338853906,0.183044950666565,0.36291367738771624,0.3777045836297441,0.6780349909763771,0.6913280211377895,0.6356902712440686,0.16402909412240124,0.07121658987998071,0.14807919231155822
DOM,2011,0.6134223597409296,0.3121086038522012,0.16461635696367935,0.219925077099466,0.1516751135480003,0.18461450973302743,0.3291266222737417,0.35238931961083797,0.6540951253047592,0.6694779290851819,0.574537546946758,0.13565879843579878,0.07116018851070717,0.1586808892067781
DOM,2010,0.6360128377248591,0.3050114227596343,0.1539794393033895,0.21955430264553538,0.13398883064212244,0.18554628290528016,0.3464967966533204,0.3547108237766439,0.6513920776306242,0.6595358424709111,0.5637817245958521,0.120953644382871,0.06878971829716173,0.1529766622731177
DOM,2009,0.6024723605255654,0.31183670480073417,0.17521011637347073,0.24075637343215486,0.15477843881237482,0.1756832256649712,0.3321397596301212,0.3583425038872879,0.6098496843751564,0.5967049598615533,0.5739925863876078,0.13534652060339103,0.0679945817777636,0.12608497165646657
DOM,2008,0.6424325118466487,0.343929382854439,0.19032841506065112,0.2757437351540973,0.1502014032658412,0.1665129132538194,0.33275919442772195,0.39317476211424046,0.5745678839806052,0.5698140791555685,0.5654617284131253,0.17463424266726715,0.0678306310731491,0.1200570900081202
DOM,2007,0.6447106614696718,0.3577504893225641,0.1837960061315208,0.25717387256653046,0.14045428035240248,0.16622681944434634,0.314004454889971,0.38185217093088947,0.5600159791640748,0.5536153850134349,0.5556509391313593,0.19230617503345626,0.06340943071073199,0.11727564496783903
DOM,2006,0.6264500205899272,0.36145683620267566,0.19836551219561951,0.254598458365643,0.17459385318812476,0.15418148013797034,0.31092384342632273,0.3722199225247832,0.570738499121873,0.5488436784055584,0.5480976594839553,0.20509778698529066,0.06211417235070634,0.10898021723932777
DOM,2005,0.6699406274164755,0.2431611214108619,0.2019223553240638,0.2842226595790338,0.187293207268345,0.14325302197746353,0.26274061459060954,0.4053418209631591,0.5374704530876624,0.5232291375357979,0.5120715064058249,0.17369781662584827,0.057334200399061536,0.09479389814280595
DOM,2004,0.6624499253513682,0.29351006575968336,0.23486385129907622,0.2645921045370982,0.14269207153938637,0.12592998493791155,0.2463006718847487,0.3911902631001565,0.5605247192336463,0.5439837776824341,0.4913808553084815,0.17521366334141905,0.05542253718383509,0.10028187348282308
DOM,2003,0.6310974999337119,0.28333690419549923,0.19692000913284236,0.2760651375528047,0.1751969754525626,0.12713167197540928,0.2633844799020474,0.3868869184295841,0.5548946489996461,0.5372976738127148,0.4731004921658682,0.1877943983939123,0.05615262155731052,0.1090312022888958
DOM,2002,0.665371611658282,0.37498770854188107,0.26801529625188775,0.31787633042360897,0.22824755068269198,0.13050590967930673,0.3037904721339301,0.42400142871418384,0.5128065567890443,0.459170286862609,0.603328176002239,0.16764630154403817,0.056240977153590666,0.08667099446192272
DOM,2000,0.6628159985627636,0.3700619226556611,0.20808621201957905,0.33908840469854157,0.21626080218911234,0.12051223177394069,0.34383649933039895,0.4353701528533389,0.44574576972231156,0.3924093664850213,0.5777854734755733,0.17656019364966716,0.05731549651716371,0.06835566232220316
DOM,1998,0.6587045066777925,0.31324354067921195,0.1893769612640443,0.352515183520447,0.18435956337100223,0.10952135561992857,0.3592825731422214,0.4404771492523098,0.36453195105754915,0.3318717558570905,0.4739657215215635,0.20750140581512716,0.0548043447282307,0.05283328543032986
DOM,1996,0.6629534451195921,0.2975821186190288,0.28191205402643904,0.29332873818257266,0.2796723154245774,0.09151908219228447,0.3115621261688754,0.42597013305526366,0.6977488201431177,0.7249587771255961,0.5563552606218718,0.22439546800984791,0.06878971829716173,0.14807919231155822
ECU,2021,0.20983936068952716,0.3165353827044398,0.23433728418057162,0.32390988599572945,0.2741777510497129,0.09602117239277069,0.16354567341697437,0.2376180319493394,0.366477240597094,0.2619122239068598,0.5123938411008157,0.2769018805307723,0.05822704668947112,0.14014516342127606
ECU,2020,0.2784485963405666,0.26745798961817197,0.2594495022613991,0.4195748582005532,0.20216636403547167,0.11219414750461246,0.11761936065241418,0.324434781371231,0.4125187217961291,0.32414352152352627,0.5092895821167092,0.21861420725046807,0.06218284215082452,0.14382481357823074
ECU,2019,0.3815976376508328,0.28708619619219516,0.2579766192332517,0.49868308916754517,0.23432430558579104,0.10824405175806873,0.1401824419644994,0.42451217526895124,0.4076758960207196,0.3468933285426529,0.5170322640307485,0.21808818180737183,0.0723776641564036,0.16062145850162854
ECU,2018,0.34866768831666395,0.2738612196592436,0.22458819338767827,0.4288663240310572,0.24995791190802305,0.11150628404049515,0.1128437891355697,0.3682266851469554,0.3903025943118053,0.3329735073427225,0.5517236166673556,0.18070118550747807,0.06366207957816987,0.16535473653773838
ECU,2017,0.25677154271855224,0.19966354335142358,0.22550742766087134,0.38476320291043425,0.23915995313088043,0.1104598174162617,0.07151968112077622,0.2941648378989582,0.4034500614769659,0.3081792617387604,0.5555638395684285,0.16363067642886267,0.06375775672818855,0.15180244008109123
ECU,2016,0.2731260595966106,0.1675344823264145,0.2103021329457085,0.40605562778504367,0.22941695760204553,0.11332406149386091,0.09114571693571838,0.3147482680984668,0.3910193543383673,0.29928987988276484,0.5524734538782436,0.1851421759614183,0.0660949504349931,0.14014516342127606
ECU,2015,0.2937360084545867,0.1826924986571292,0.21262888306580255,0.42645532200099456,0.22600993731953475,0.12467046619877377,0.03564598506162443,0.336432321155432,0.4172470356146322,0.3394355261645166,0.5390179589150117,0.0896156073056522,0.06302499279936147,0.15077036075112418
ECU,2014,0.34467335068190275,0.18667207201512964,0.19359102300434147,0.4800014133960907,0.22906657914989048,0.13948024584655158,0.10272154388489953,0.39400218404359577,0.4068680515275532,0.3330385280042189,0.5701717346745776,0.08521493645559974,0.06876451639225577,0.15113029055885024
ECU,2013,0.3560524645412234,0.1651424024774266,0.2597969560108036,0.45992392831177575,0.2092220671806436,0.13623351752561016,0.12778021415456922,0.3888545280903567,0.3944375463500778,0.3357556717028056,0.5314450577196774,0.11640021464771673,0.07049286536042802,0.16538461646077815
ECU,2012,0.3496855504166417,0.14655838151593384,0.2581092098645833,0.4290075022935416,0.2008335089421613,0.12988019728383507,0.09565654099479085,0.3679067257314457,0.39726621384290006,0.3409096278050846,0.4367225855855551,0.05618871100726572,0.06563718217871292,0.17744742505034516
ECU,2011,0.3809392199420885,0.14773584704330814,0.22109620365178434,0.4483870020481336,0.1840211178335173,0.1255136024294138,0.09179159666926248,0.3938636287932823,0.3750842177884126,0.3214482013687636,0.40860668233267045,0.03121870808876999,0.05954001160842205,0.14513782849351325
ECU,2010,0.3570118847981403,0.1744107873206065,0.2027339922999312,0.4486395094547485,0.13795417094395349,0.11261673745397109,0.04095813358787576,0.38287866829325734,0.349194821393661,0.299360750153946,0.43276390900877854,0.03154689521825614,0.05801159010968149,0.1381121518452327
ECU,2009,0.3549335467542862,0.16615503738160417,0.1924929239694821,0.4665812497841989,0.11801227703185141,0.10707116511453661,0.0,0.39191759997285197,0.37016848404749475,0.31359645027685523,0.41172219996600734,0.012340576897411498,0.052825016419280876,0.13643825124281528
ECU,2008,0.34300789343671045,0.17816942076165335,0.21748203164911808,0.4584393783767824,0.08146871324545277,0.10146045305036729,0.03989820429535413,0.38186734007228956,0.3715957433057966,0.3044316867956985,0.3984185706301479,0.04333048003146123,0.04911896361547043,0.1289442947376116
ECU,2007,0.3257130310699565,0.20437532001825878,0.1921987550800438,0.4446678019012436,0.07924789955432106,0.09216329322520024,0.03705221429072024,0.36627142973536414,0.360334189109933,0.2797589330851898,0.37730345692427786,0.06584100563351943,0.048307029347766636,0.13183621026109088
ECU,2006,0.35416785038455284,0.16465378191701052,0.18150341467282355,0.42378084099648944,0.023822927001897313,0.09012668004003208,0.04860318164512063,0.36668428059408614,0.36465009831467476,0.2860497383312099,0.3681521212174502,0.06641859275655435,0.04772839289386532,0.141975409307068
ECU,2005,0.29964878075704915,0.11759412844576266,0.19491081357478743,0.4101948130945016,0.04585121851062917,0.0896927429586353,0.145958865103131,0.33346245348195125,0.37268835298280417,0.27548219345064195,0.3826304125667856,0.13155444055892046,0.04594300926679022,0.1350214999566792
ECU,2004,0.3694428165505136,0.16860549846572448,0.19747150329003726,0.4535705838068049,0.04916761415568997,0.08575024659833848,0.1696923888917939,0.3928915526804732,0.34122987861328635,0.2758448692510992,0.37079196452473107,0.1491036731659193,0.047405881803752804,0.11566943520475868
ECU,2003,0.340684018482774,0.22132438878522712,0.19706711843830468,0.4357132277416737,0.05578531849800924,0.0830263580822062,0.16221769048510967,0.36929212185167987,0.31704301448788313,0.23465146788080568,0.3422177001823148,0.14423374287456953,0.04686040790065576,0.10644615574689381
ECU,2002,0.30089405197319685,0.2541101509549323,0.1581002898298605,0.4286120418119995,0.08874865223578268,0.08281731827698365,0.1606965036967266,0.34726965619688355,0.3007110243306605,0.21247987228052212,0.39091174732650297,0.1517089270566315,0.046967957973746616,0.08823204525303589
ECU,2000,0.2943386899611525,0.16749952250939915,0.1771841422665648,0.4590226462840752,0.13456911658358414,0.08044586454650728,0.24465443735998188,0.36134489920418306,0.33998236475471416,0.2687036207509053,0.4362440857854287,0.17972249518674255,0.05564193283352606,0.08034449899757194
ECU,1998,0.30545481552669906,0.3224808012019128,0.179348800339856,0.4312142395461127,0.2383856801130557,0.0867441578938714,0.36204159069826236,0.35213066229253265,0.33458071255115673,0.2608091225113004,0.5353796492923552,0.21912565688820823,0.05822704668947112,0.08720113313402748
